FAM71F2	ENST00000480462	1.0374e+00	2.1409e-02	6.4179e-02	9.1441e-01	4.3718e-01	ENSG00000205085
DNAAF1	ENST00000378553	1.2826e+00	8.4672e-12	3.1981e-01	6.8019e-01	7.0022e-01	ENSG00000154099
P2RY4	ENST00000374519	1.0699e+00	1.6870e-01	5.4398e-02	7.7691e-01	3.1817e-01	ENSG00000186912
DNAJC18	ENST00000302060	7.3152e-01	4.8219e-08	1.5729e-01	8.4271e-01	6.4931e-01	ENSG00000170464
SLC10A7	ENST00000335472	7.1517e-01	1.9761e-05	9.7229e-02	9.0275e-01	5.8977e-01	ENSG00000120519
OR2A7	ENST00000493325	7.6027e-01	3.6959e-01	4.3947e-02	5.8646e-01	2.1161e-01	ENSG00000243896
SLCO4A1	ENST00000217159	9.4373e-01	1.0328e-10	2.6232e-01	7.3768e-01	6.8797e-01	ENSG00000101187
GAP43	ENST00000393780	1.0155e+00	2.1461e-02	6.3982e-02	9.1456e-01	4.3690e-01	ENSG00000172020
TMEM53	ENST00000372237	7.9324e-01	2.1392e-02	6.4245e-02	9.1436e-01	4.3728e-01	ENSG00000126106
ZNF75A	ENST00000574298	9.9859e-01	2.1966e-03	7.1325e-02	9.2648e-01	5.0653e-01	ENSG00000162086
ARL2	ENST00000246747	7.2258e-01	2.1417e-02	6.4150e-02	9.1443e-01	4.3714e-01	ENSG00000213465
NAT6	ENST00000354862	8.8049e-01	1.6865e-01	5.4421e-02	7.7692e-01	3.1820e-01	ENSG00000243477
ZNF3	ENST00000303915	7.6634e-01	1.9833e-05	9.6828e-02	9.0315e-01	5.8948e-01	ENSG00000166526
SPAG7	ENST00000206020	7.8841e-01	6.8490e-04	7.6237e-02	9.2308e-01	5.3239e-01	ENSG00000091640
SPSB2	ENST00000524270	1.1397e+00	2.1370e-02	6.4328e-02	9.1430e-01	4.3740e-01	ENSG00000111671
ACOT8	ENST00000217455	9.7531e-01	5.9662e-06	1.0696e-01	8.9303e-01	6.0467e-01	ENSG00000101473
ZNF615	ENST00000594083	1.0184e+00	8.3760e-12	3.2213e-01	6.7787e-01	7.0066e-01	ENSG00000197619
BPGM	ENST00000393132	8.3792e-01	2.1313e-02	6.4548e-02	9.1414e-01	4.3772e-01	ENSG00000172331
LY6H	ENST00000414417	8.1236e-01	1.6827e-01	5.4629e-02	7.7710e-01	3.1854e-01	ENSG00000176956
SH3BGR	ENST00000333634	8.9003e-01	2.1831e-03	7.1862e-02	9.2595e-01	5.0718e-01	ENSG00000185437
C9orf114	ENST00000361256	7.5916e-01	4.1284e-09	1.9586e-01	8.0414e-01	6.6735e-01	ENSG00000198917
SRP19	ENST00000505459	9.1881e-01	6.9014e-03	6.7894e-02	9.2520e-01	4.7617e-01	ENSG00000153037
TYSND1	ENST00000287078	8.3723e-01	6.8197e-04	7.6629e-02	9.2269e-01	5.3281e-01	ENSG00000156521
GSAP	ENST00000257626	9.2742e-01	2.5479e-23	9.1563e-01	8.4366e-02	7.7417e-01	ENSG00000186088
PLEKHG6	ENST00000396988	9.9992e-01	3.7173e-19	7.7283e-01	2.2717e-01	7.5472e-01	ENSG00000008323
ZNF804B	ENST00000333190	1.0815e+00	5.3504e-18	7.1467e-01	2.8533e-01	7.4869e-01	ENSG00000182348
ACER1	ENST00000301452	9.0066e-01	2.1705e-03	7.2368e-02	9.2546e-01	5.0778e-01	ENSG00000167769
ASAH2C	ENST00000426610	7.3430e-01	6.7646e-04	7.7375e-02	9.2195e-01	5.3360e-01	ENSG00000072444
SLCO6A1	ENST00000506729	9.2650e-01	2.8807e-11	2.9613e-01	7.0387e-01	6.9556e-01	ENSG00000205359
SIGIRR	ENST00000431843	1.0088e+00	5.9288e-06	1.0771e-01	8.9228e-01	6.0515e-01	ENSG00000185187
FBXW9	ENST00000393261	8.9706e-01	4.0860e-09	1.9769e-01	8.0231e-01	6.6792e-01	ENSG00000132004
CORO2A	ENST00000343933	8.8187e-01	3.4457e-10	2.4400e-01	7.5600e-01	6.8302e-01	ENSG00000106789
CRYBA1	ENST00000225387	8.4485e-01	6.4088e-05	9.0365e-02	9.0957e-01	5.7427e-01	ENSG00000108255
CNDP1	ENST00000358821	9.3341e-01	1.1834e-09	2.2075e-01	7.7925e-01	6.7602e-01	ENSG00000150656
CXCL10	ENST00000306602	8.6900e-01	3.6865e-01	4.4231e-02	5.8712e-01	2.1205e-01	ENSG00000169245
APOOL	ENST00000373173	9.2184e-01	2.1234e-02	6.4854e-02	9.1391e-01	4.3817e-01	ENSG00000155008
TC2N	ENST00000435962	9.6573e-01	1.1879e-09	2.2005e-01	7.7995e-01	6.7583e-01	ENSG00000165929
RGS20	ENST00000297313	7.8108e-01	6.4013e-05	9.0488e-02	9.0945e-01	5.7437e-01	ENSG00000147509
PRSS23	ENST00000280258	9.1068e-01	1.9421e-05	9.9165e-02	9.0082e-01	5.9119e-01	ENSG00000150687
C16orf11	ENST00000409413	8.8851e-01	2.1160e-02	6.5142e-02	9.1370e-01	4.3858e-01	ENSG00000161992
UBALD2	ENST00000327490	4.8536e-01	3.6820e-01	4.4367e-02	5.8744e-01	2.1226e-01	ENSG00000185262
CLMP	ENST00000448775	8.8594e-01	1.5718e-07	1.4683e-01	8.5317e-01	6.4165e-01	ENSG00000166250
C2orf16	ENST00000408964	9.7195e-01	1.3435e-14	5.1015e-01	4.8985e-01	7.2762e-01	ENSG00000221843
CDRT1	ENST00000395906	9.0870e-01	4.9801e-14	4.6858e-01	5.3142e-01	7.2255e-01	ENSG00000241322
SMIM23	ENST00000330910	6.5170e-01	6.8348e-03	6.8710e-02	9.2446e-01	4.7725e-01	ENSG00000185662
CCDC147	ENST00000369704	1.0212e+00	9.4345e-23	9.0571e-01	9.4293e-02	7.7292e-01	ENSG00000120051
NKX6-1	ENST00000295886	7.2783e-01	6.2705e-02	6.1098e-02	8.7620e-01	3.8822e-01	ENSG00000163623
CAB39L	ENST00000355854	8.6384e-01	6.3887e-05	9.0695e-02	9.0924e-01	5.7454e-01	ENSG00000102547
UTP3	ENST00000254803	7.9646e-01	1.9374e-05	9.9438e-02	9.0054e-01	5.9139e-01	ENSG00000132467
ZNF235	ENST00000291182	9.0111e-01	3.3787e-10	2.4786e-01	7.5214e-01	6.8398e-01	ENSG00000159917
ELTD1	ENST00000370742	9.9502e-01	2.7800e-11	3.0363e-01	6.9637e-01	6.9709e-01	ENSG00000162618
ATP6V0A4	ENST00000310018	8.8781e-01	2.1504e-20	8.3750e-01	1.6250e-01	7.6337e-01	ENSG00000105929
CBLN4	ENST00000064571	5.0008e-01	1.6726e-01	5.5183e-02	7.7756e-01	3.1944e-01	ENSG00000054803
CD59	ENST00000395850	1.0156e+00	6.0568e-01	3.2873e-02	3.6145e-01	0.0000e+00	ENSG00000085063
RXFP2	ENST00000298386	8.7335e-01	9.8971e-16	5.8612e-01	4.1388e-01	7.3598e-01	ENSG00000133105
PQLC2	ENST00000375153	7.9884e-01	6.3479e-05	9.1368e-02	9.0857e-01	5.7510e-01	ENSG00000040487
FAM118A	ENST00000216214	8.1896e-01	6.3156e-05	9.1907e-02	9.0803e-01	5.7554e-01	ENSG00000100376
LIPK	ENST00000404190	9.7265e-01	1.7565e-06	1.2064e-01	8.7936e-01	6.1942e-01	ENSG00000204021
C9orf78	ENST00000372447	6.0950e-01	1.9212e-05	1.0038e-01	8.9960e-01	5.9208e-01	ENSG00000136819
HIST1H3J	ENST00000359303	6.1320e-01	6.0556e-01	3.2902e-02	3.6154e-01	0.0000e+00	ENSG00000197153
PIK3R3	ENST00000262741	9.9209e-01	3.3583e-10	2.4906e-01	7.5094e-01	6.8427e-01	ENSG00000117461
KLKB1	ENST00000264690	8.9295e-01	6.2893e-13	4.0125e-01	5.9875e-01	7.1372e-01	ENSG00000164344
DDX60L	ENST00000260184	9.8853e-01	1.0665e-38	9.9900e-01	9.9707e-04	8.2034e-01	ENSG00000181381
C4orf21	ENST00000505019	9.5906e-01	2.1633e-42	9.9966e-01	3.3986e-04	8.2699e-01	ENSG00000138658
HHLA2	ENST00000357759	8.9071e-01	1.7284e-06	1.2275e-01	8.7725e-01	6.2060e-01	ENSG00000114455
PPA1	ENST00000373232	8.1305e-01	1.9170e-05	1.0063e-01	8.9935e-01	5.9226e-01	ENSG00000180817
YDJC	ENST00000292778	7.2101e-01	6.2374e-02	6.1545e-02	8.7608e-01	3.8891e-01	ENSG00000161179
TMC4	ENST00000376591	8.5080e-01	1.7195e-13	4.4137e-01	5.5863e-01	7.1934e-01	ENSG00000167608
COL21A1	ENST00000244728	8.9505e-01	5.2336e-24	9.3548e-01	6.4518e-02	7.7974e-01	ENSG00000124749
SLC9B1	ENST00000296422	8.4678e-01	5.1677e-07	1.3562e-01	8.6438e-01	6.3239e-01	ENSG00000164037
DPYD	ENST00000370192	1.0259e+00	3.3686e-22	8.9681e-01	1.0319e-01	7.7223e-01	ENSG00000188641
P4HTM	ENST00000343546	7.6179e-01	3.9204e-09	2.0510e-01	7.9490e-01	6.7018e-01	ENSG00000178467
KBTBD11	ENST00000320248	8.9665e-01	6.2354e-02	6.1572e-02	8.7607e-01	3.8895e-01	ENSG00000176595
ZNF416	ENST00000196489	8.5642e-01	3.6706e-01	4.4709e-02	5.8823e-01	2.1280e-01	ENSG00000083817
TTC29	ENST00000325106	1.0738e+00	1.3375e-08	1.8497e-01	8.1503e-01	6.6194e-01	ENSG00000137473
ZXDC	ENST00000389709	8.1491e-01	1.1449e-09	2.2700e-01	7.7300e-01	6.7773e-01	ENSG00000070476
DBH	ENST00000393056	1.1639e+00	3.3352e-10	2.5042e-01	7.4958e-01	6.8461e-01	ENSG00000123454
BTC	ENST00000395743	1.0353e+00	6.2276e-02	6.1677e-02	8.7605e-01	3.8912e-01	ENSG00000174808
TMPO	ENST00000266732	1.0914e+00	1.5453e-07	1.4937e-01	8.5063e-01	6.4275e-01	ENSG00000120802
CDC6	ENST00000209728	8.9875e-01	1.1499e-09	2.2618e-01	7.7382e-01	6.7750e-01	ENSG00000094804
RSL1D1	ENST00000571133	1.2852e+00	5.1679e-07	1.3562e-01	8.6438e-01	6.3239e-01	ENSG00000171490
C16orf54	ENST00000329410	8.7583e-01	3.6686e-01	4.4770e-02	5.8837e-01	2.1289e-01	ENSG00000185905
ACTR5	ENST00000243903	9.3727e-01	1.1352e-09	2.2862e-01	7.7138e-01	6.7817e-01	ENSG00000101442
C6orf211	ENST00000367294	9.0870e-01	5.1190e-07	1.3696e-01	8.6304e-01	6.3304e-01	ENSG00000146476
PPP1R3A	ENST00000284601	1.0361e+00	9.3122e-16	5.9755e-01	4.0245e-01	7.3763e-01	ENSG00000154415
C10orf129	ENST00000341686	8.3129e-01	1.5331e-07	1.5056e-01	8.4944e-01	6.4327e-01	ENSG00000173124
PALB2	ENST00000261584	9.6793e-01	3.0379e-19	7.9586e-01	2.0414e-01	7.5888e-01	ENSG00000083093
BMF	ENST00000354670	8.4960e-01	6.7580e-03	6.9672e-02	9.2357e-01	4.7851e-01	ENSG00000104081
NUDCD1	ENST00000239690	9.1890e-01	2.6721e-11	3.1203e-01	6.8797e-01	6.9880e-01	ENSG00000120526
FAM71C	ENST00000324341	1.0960e+00	1.6671e-01	5.5486e-02	7.7780e-01	3.1993e-01	ENSG00000180219
CCBE1	ENST00000439986	1.1267e+00	1.5315e-07	1.5072e-01	8.4928e-01	6.4334e-01	ENSG00000183287
AIM1	ENST00000369066	1.0052e+00	3.5143e-33	9.9514e-01	4.8610e-03	8.0864e-01	ENSG00000112297
DIS3	ENST00000377767	9.1302e-01	1.2694e-21	8.8365e-01	1.1635e-01	7.7053e-01	ENSG00000083520
TMEM209	ENST00000397622	8.7969e-01	6.0536e-13	4.0961e-01	5.9039e-01	7.1509e-01	ENSG00000146842
PLA2G4C	ENST00000599111	9.7206e-01	1.6781e-13	4.4665e-01	5.5335e-01	7.2017e-01	ENSG00000105499
FAM175A	ENST00000321945	9.9258e-01	5.0739e-07	1.3822e-01	8.6178e-01	6.3365e-01	ENSG00000163322
ADCK3	ENST00000366779	1.1229e+00	9.2856e-11	2.8410e-01	7.1590e-01	6.9284e-01	ENSG00000163050
C20orf196	ENST00000303142	8.7207e-01	1.6633e-01	5.5699e-02	7.7797e-01	3.2028e-01	ENSG00000171984
BLZF1	ENST00000367808	9.2047e-01	5.0879e-07	1.3783e-01	8.6217e-01	6.3346e-01	ENSG00000117475
FKBP3	ENST00000216330	1.0043e+00	6.6025e-04	7.9641e-02	9.1970e-01	5.3598e-01	ENSG00000100442
TTC22	ENST00000371276	8.1931e-01	1.7098e-06	1.2418e-01	8.7582e-01	6.2139e-01	ENSG00000006555
ESR2	ENST00000341099	9.3666e-01	4.4516e-08	1.7000e-01	8.3000e-01	6.5421e-01	ENSG00000140009
ZNF614	ENST00000270649	9.5641e-01	1.5117e-07	1.5269e-01	8.4731e-01	6.4418e-01	ENSG00000142556
ZPLD1	ENST00000306176	1.0439e+00	4.4480e-08	1.7013e-01	8.2987e-01	6.5426e-01	ENSG00000170044
HACL1	ENST00000321169	1.0069e+00	7.4827e-12	3.4647e-01	6.5353e-01	7.0524e-01	ENSG00000131373
NKIRAS2	ENST00000307641	7.3884e-01	6.7229e-03	7.0118e-02	9.2316e-01	4.7910e-01	ENSG00000168256
GEMIN4	ENST00000319004	1.0540e+00	5.8966e-13	4.1535e-01	5.8465e-01	7.1603e-01	ENSG00000179409
C16orf80	ENST00000262498	4.6712e-01	2.1100e-03	7.4879e-02	9.2301e-01	5.1074e-01	ENSG00000070761
MEIS3	ENST00000561293	9.7058e-01	3.7957e-09	2.1099e-01	7.8901e-01	6.7194e-01	ENSG00000105419
BSCL2	ENST00000433053	9.5454e-01	1.0981e-09	2.3501e-01	7.6499e-01	6.7988e-01	ENSG00000168000
TPD52L2	ENST00000217121	1.0021e+00	2.0188e-04	8.6779e-02	9.1302e-01	5.5864e-01	ENSG00000101150
FGL2	ENST00000248598	8.9145e-01	6.1472e-05	9.4803e-02	9.0514e-01	5.7790e-01	ENSG00000127951
RASSF2	ENST00000379400	8.2089e-01	5.0648e-07	1.3848e-01	8.6152e-01	6.3378e-01	ENSG00000101265
LAMB4	ENST00000388781	1.0132e+00	1.6140e-42	9.9971e-01	2.8597e-04	8.3001e-01	ENSG00000091128
ECE2	ENST00000402825	9.7687e-01	1.1756e-21	8.8854e-01	1.1146e-01	7.7190e-01	ENSG00000145194
KCTD12	ENST00000377474	8.3709e-01	6.1693e-02	6.2479e-02	8.7583e-01	3.9036e-01	ENSG00000178695
MTFMT	ENST00000220058	1.0929e+00	1.4994e-07	1.5394e-01	8.4606e-01	6.4471e-01	ENSG00000103707
KCNN4	ENST00000262888	7.2145e-01	5.0256e-07	1.3959e-01	8.6041e-01	6.3431e-01	ENSG00000104783
MRPL33	ENST00000296102	8.2579e-01	3.6550e-01	4.5188e-02	5.8931e-01	2.1354e-01	ENSG00000243147
EMC1	ENST00000477853	8.4271e-01	6.7281e-26	9.6410e-01	3.5897e-02	7.8902e-01	ENSG00000127463
PTF1A	ENST00000376504	8.5872e-01	1.6565e-01	5.6077e-02	7.7827e-01	3.2089e-01	ENSG00000168267
SCEL	ENST00000349847	9.5674e-01	4.5807e-21	8.7204e-01	1.2796e-01	7.6950e-01	ENSG00000136155
GSG2	ENST00000325418	9.1313e-01	4.9913e-07	1.4058e-01	8.5942e-01	6.3479e-01	ENSG00000177602
HARBI1	ENST00000326737	9.2866e-01	6.4751e-04	8.1502e-02	9.1785e-01	5.3791e-01	ENSG00000180423
CREB3	ENST00000353704	9.9211e-01	1.8489e-05	1.0480e-01	8.9518e-01	5.9523e-01	ENSG00000107175
CX3CR1	ENST00000358309	7.8797e-01	6.1371e-02	6.2928e-02	8.7570e-01	3.9105e-01	ENSG00000168329
NHLRC3	ENST00000379600	9.3887e-01	1.8477e-05	1.0488e-01	8.9510e-01	5.9528e-01	ENSG00000188811
PWP1	ENST00000412830	7.8422e-01	1.9862e-12	3.9311e-01	6.0689e-01	7.1305e-01	ENSG00000136045
RPS20	ENST00000519807	6.6345e-01	2.0686e-02	6.7040e-02	9.1227e-01	4.4131e-01	ENSG00000008988
F11R	ENST00000368026	7.9860e-01	1.8487e-05	1.0482e-01	8.9516e-01	5.9524e-01	ENSG00000158769
LEPREL2	ENST00000396725	1.0057e+00	7.1076e-12	3.5766e-01	6.4234e-01	7.0731e-01	ENSG00000110811
SYTL2	ENST00000354566	1.1338e+00	4.2572e-21	8.7716e-01	1.2284e-01	7.7086e-01	ENSG00000137501
SLC45A2	ENST00000296589	1.1817e+00	1.6634e-06	1.2786e-01	8.7214e-01	6.2340e-01	ENSG00000164175
NEIL1	ENST00000564784	1.0463e+00	4.9641e-07	1.4137e-01	8.5863e-01	6.3516e-01	ENSG00000140398
MSX1	ENST00000382723	9.3968e-01	1.6517e-01	5.6348e-02	7.7848e-01	3.2133e-01	ENSG00000163132
NBN	ENST00000265433	9.1175e-01	2.1838e-16	6.5704e-01	3.4296e-01	7.4489e-01	ENSG00000104320
SELL	ENST00000236147	9.3496e-01	4.9624e-07	1.4142e-01	8.5858e-01	6.3519e-01	ENSG00000188404
POMGNT2	ENST00000344697	8.6125e-01	5.5559e-06	1.1568e-01	8.8431e-01	6.1018e-01	ENSG00000144647
CRIP3	ENST00000372569	9.8331e-01	6.4839e-04	8.1370e-02	9.1798e-01	5.3777e-01	ENSG00000146215
FXYD5	ENST00000342879	9.5356e-01	2.0871e-03	7.5868e-02	9.2204e-01	5.1189e-01	ENSG00000089327
AHNAK2	ENST00000333244	1.6192e+00	6.4799e-04	8.1430e-02	9.1792e-01	5.3784e-01	ENSG00000185567
G6PC	ENST00000253801	9.4607e-01	1.8404e-05	1.0534e-01	8.9464e-01	5.9560e-01	ENSG00000131482
COQ9	ENST00000262507	1.0460e+00	5.5253e-06	1.1638e-01	8.8361e-01	6.1061e-01	ENSG00000088682
RP11-514O12.4	ENST00000507747	8.5789e-01	6.4483e-04	8.1902e-02	9.1745e-01	5.3832e-01	ENSG00000249141
MAN2B2	ENST00000285599	1.0279e+00	6.5570e-23	9.2330e-01	7.6695e-02	7.7910e-01	ENSG00000013288
CYP51A1	ENST00000003100	8.6645e-01	1.4563e-07	1.5845e-01	8.4155e-01	6.4661e-01	ENSG00000001630
RPL36A-HNRNPH2	ENST00000409170	6.0637e-01	3.6425e-01	4.5571e-02	5.9018e-01	2.1414e-01	ENSG00000257529
CTSH	ENST00000220166	8.9095e-01	1.2518e-08	1.9649e-01	8.0351e-01	6.6577e-01	ENSG00000103811
CACNA2D4	ENST00000382722	9.1900e-01	1.4894e-34	9.9720e-01	2.8030e-03	8.1561e-01	ENSG00000151062
CTC-534A2.2	ENST00000510585	7.2385e-01	2.0609e-02	6.7358e-02	9.1203e-01	4.4177e-01	ENSG00000253251
ARHGAP19-SLIT1	ENST00000453547	9.4456e-01	6.9829e-12	3.6152e-01	6.3848e-01	7.0802e-01	ENSG00000269891
ATP8B3	ENST00000310127	1.0301e+00	1.4666e-26	9.7173e-01	2.8273e-02	7.9291e-01	ENSG00000130270
SNRNP27	ENST00000244227	5.1649e-01	1.9763e-04	8.8952e-02	9.1085e-01	5.6061e-01	ENSG00000124380
UNC50	ENST00000357765	7.7472e-01	1.9753e-04	8.9008e-02	9.1079e-01	5.6066e-01	ENSG00000115446
GHSR	ENST00000241256	9.6387e-01	6.5825e-03	7.1953e-02	9.2146e-01	4.8147e-01	ENSG00000121853
POTEF	ENST00000357462	1.3758e+00	5.4522e-06	1.1808e-01	8.8192e-01	6.1164e-01	ENSG00000196604
STAC	ENST00000273183	9.4253e-01	1.4350e-07	1.6076e-01	8.3924e-01	6.4757e-01	ENSG00000144681
LOXHD1	ENST00000300591	8.5098e-01	5.5941e-26	9.6775e-01	3.2247e-02	7.9182e-01	ENSG00000167210
POLR1D	ENST00000302979	9.4491e-01	3.6357e-01	4.5782e-02	5.9064e-01	2.1446e-01	ENSG00000186184
DNTT	ENST00000371174	1.0769e+00	2.9548e-10	2.7487e-01	7.2513e-01	6.9046e-01	ENSG00000107447
LIMD2	ENST00000259006	8.0299e-01	1.6402e-01	5.7006e-02	7.7897e-01	3.2238e-01	ENSG00000136490
TRIM5	ENST00000380034	1.0816e+00	5.9675e-05	9.8063e-02	9.0188e-01	5.8049e-01	ENSG00000132256
COL6A6	ENST00000358511	9.6658e-01	8.4528e-46	9.9991e-01	8.8465e-05	8.3930e-01	ENSG00000206384
GSTM1	ENST00000309851	6.0772e-01	2.0641e-03	7.6882e-02	9.2105e-01	5.1306e-01	ENSG00000134184
GALNS	ENST00000268695	1.0703e+00	2.9611e-10	2.7443e-01	7.2557e-01	6.9036e-01	ENSG00000141012
SLC7A2	ENST00000004531	1.1986e+00	2.3434e-11	3.4023e-01	6.5977e-01	7.0440e-01	ENSG00000003989
UBQLN3	ENST00000311659	1.1777e+00	1.7965e-05	1.0821e-01	8.9177e-01	5.9760e-01	ENSG00000175520
SCN10A	ENST00000449082	1.0583e+00	9.9457e-38	9.9900e-01	1.0013e-03	8.2473e-01	ENSG00000185313
TMPRSS4	ENST00000437212	9.3919e-01	1.2055e-08	2.0321e-01	7.9679e-01	6.6794e-01	ENSG00000137648
SLC9A8	ENST00000417961	7.5692e-01	2.9146e-10	2.7768e-01	7.2232e-01	6.9112e-01	ENSG00000197818
SFI1	ENST00000400288	1.0570e+00	5.9369e-44	9.9985e-01	1.5157e-04	8.3672e-01	ENSG00000198089
FAM161A	ENST00000404929	1.0733e+00	5.1034e-13	4.4676e-01	5.5324e-01	7.2117e-01	ENSG00000170264
RP11-758M4.1	ENST00000523118	7.3931e-01	1.6336e-01	5.7387e-02	7.7925e-01	3.2300e-01	ENSG00000254349
HMCN2	ENST00000428715	8.5521e-01	1.8027e-12	4.1433e-01	5.8567e-01	7.1669e-01	ENSG00000148357
EPB41L4A	ENST00000261486	1.1818e+00	3.5133e-21	8.8967e-01	1.1033e-01	7.7441e-01	ENSG00000129595
PEX13	ENST00000295030	1.0566e+00	5.8959e-05	9.9415e-02	9.0053e-01	5.8155e-01	ENSG00000162928
PMS1	ENST00000441310	9.1974e-01	1.3178e-17	7.4392e-01	2.5608e-01	7.5531e-01	ENSG00000064933
SOSTDC1	ENST00000307068	8.2887e-01	1.6334e-01	5.7397e-02	7.7926e-01	3.2301e-01	ENSG00000171243
EFCAB3	ENST00000450662	8.6332e-01	3.4807e-09	2.2718e-01	7.7282e-01	6.7666e-01	ENSG00000172421
ZNF286B	ENST00000545289	9.9789e-01	5.3381e-06	1.2080e-01	8.7919e-01	6.1329e-01	ENSG00000249459
TRMT61B	ENST00000306108	1.1139e+00	4.1070e-08	1.8341e-01	8.1659e-01	6.5915e-01	ENSG00000171103
RIMKLA	ENST00000431473	7.6305e-01	6.3057e-04	8.4087e-02	9.1528e-01	5.4054e-01	ENSG00000177181
TLR10	ENST00000308973	9.6680e-01	3.4787e-09	2.2728e-01	7.7272e-01	6.7669e-01	ENSG00000174123
ZNF302	ENST00000505242	1.0989e+00	1.9368e-04	9.1059e-02	9.0875e-01	5.6250e-01	ENSG00000089335
ZNF441	ENST00000357901	7.7162e-01	3.6240e-01	4.6149e-02	5.9145e-01	2.1503e-01	ENSG00000197044
ABT1	ENST00000274849	9.6493e-01	2.0296e-02	6.8670e-02	9.1103e-01	4.4362e-01	ENSG00000146109
C2orf82	ENST00000409230	8.6667e-01	6.0161e-01	3.3882e-02	3.6451e-01	0.0000e+00	ENSG00000182600
MED27	ENST00000292035	7.3371e-01	1.7718e-05	1.0988e-01	8.9010e-01	5.9874e-01	ENSG00000160563
TRDN	ENST00000398178	1.0127e+00	8.3570e-22	9.0804e-01	9.1961e-02	7.7804e-01	ENSG00000186439
ANXA4	ENST00000394295	8.2697e-01	1.1858e-08	2.0619e-01	7.9381e-01	6.6890e-01	ENSG00000196975
C1orf198	ENST00000366663	8.3825e-01	6.2943e-04	8.4266e-02	9.1510e-01	5.4072e-01	ENSG00000119280
INHA	ENST00000243786	9.1377e-01	6.4728e-03	7.3442e-02	9.2009e-01	4.8338e-01	ENSG00000123999
EDN2	ENST00000372587	9.6568e-01	6.0323e-02	6.4423e-02	8.7525e-01	3.9334e-01	ENSG00000127129
BHLHB9	ENST00000372735	9.0544e-01	2.0250e-02	6.8865e-02	9.1088e-01	4.4390e-01	ENSG00000198908
PARD6A	ENST00000219255	6.8916e-01	6.4719e-03	7.3454e-02	9.2007e-01	4.8339e-01	ENSG00000102981
DBR1	ENST00000260803	8.6897e-01	1.1785e-08	2.0731e-01	7.9269e-01	6.6925e-01	ENSG00000138231
C7orf31	ENST00000409280	1.0369e+00	8.0549e-11	3.1403e-01	6.8597e-01	6.9929e-01	ENSG00000153790
KRT75	ENST00000252245	1.1530e+00	4.0410e-08	1.8618e-01	8.1382e-01	6.6014e-01	ENSG00000170454
RP11-155D18.14	ENST00000489595	6.1834e-01	1.6311e-01	5.7533e-02	7.7936e-01	3.2323e-01	ENSG00000272762
HYAL1	ENST00000266031	9.4569e-01	1.9112e-04	9.2464e-02	9.0734e-01	5.6374e-01	ENSG00000114378
KIAA0101	ENST00000300035	8.3297e-01	1.6276e-01	5.7735e-02	7.7950e-01	3.2355e-01	ENSG00000166803
APOBEC3H	ENST00000401756	9.9524e-01	2.0200e-03	7.8892e-02	9.1909e-01	5.1535e-01	ENSG00000100298
ENTPD4	ENST00000358689	1.1066e+00	1.8146e-16	6.8685e-01	3.1315e-01	7.4958e-01	ENSG00000197217
TM2D2	ENST00000456397	8.7663e-01	6.4454e-03	7.3822e-02	9.1973e-01	4.8386e-01	ENSG00000169490
TM7SF2	ENST00000279263	9.2637e-01	1.3660e-07	1.6863e-01	8.3137e-01	6.5078e-01	ENSG00000149809
NLRP7	ENST00000588756	1.0596e+00	1.8058e-16	6.8761e-01	3.1239e-01	7.4971e-01	ENSG00000167634
BOK	ENST00000318407	9.6471e-01	1.6279e-01	5.7721e-02	7.7949e-01	3.2353e-01	ENSG00000176720
CORO7	ENST00000251166	1.0227e+00	1.8292e-25	9.6638e-01	3.3624e-02	7.9309e-01	ENSG00000262246
HLA-C	ENST00000376228	9.7305e-01	1.5695e-06	1.3589e-01	8.6411e-01	6.2766e-01	ENSG00000204525
PGP	ENST00000333503	6.9185e-01	1.6263e-01	5.7814e-02	7.7956e-01	3.2368e-01	ENSG00000184207
TCHP	ENST00000312777	9.6413e-01	1.8026e-16	6.8788e-01	3.1212e-01	7.4975e-01	ENSG00000139437
MICU3	ENST00000318063	9.5997e-01	3.4019e-09	2.3155e-01	7.6845e-01	6.7790e-01	ENSG00000155970
SEPN1	ENST00000361547	9.3064e-01	9.7863e-10	2.5767e-01	7.4233e-01	6.8577e-01	ENSG00000162430
C4orf47	ENST00000378850	7.0886e-01	6.2148e-04	8.5530e-02	9.1385e-01	5.4199e-01	ENSG00000205129
NFATC2IP	ENST00000320805	8.7752e-01	1.7420e-05	1.1195e-01	8.8803e-01	6.0015e-01	ENSG00000176953
ZMAT3	ENST00000311417	8.3022e-01	1.9034e-04	9.2903e-02	9.0691e-01	5.6413e-01	ENSG00000172667
RALB	ENST00000272519	5.1496e-01	2.0067e-02	6.9658e-02	9.1028e-01	4.4501e-01	ENSG00000144118
CNGB3	ENST00000320005	1.1622e+00	7.7723e-19	8.1399e-01	1.8601e-01	7.6453e-01	ENSG00000170289
HP	ENST00000355906	9.9740e-01	1.7360e-05	1.1238e-01	8.8760e-01	6.0044e-01	ENSG00000257017
CEP78	ENST00000376597	1.0870e+00	6.1656e-12	3.8874e-01	6.1126e-01	7.1299e-01	ENSG00000148019
TRMT2B	ENST00000372936	7.9024e-01	4.5938e-07	1.5289e-01	8.4711e-01	6.4052e-01	ENSG00000188917
