Hermansky-Pudlak_syndrome_2,_608233_(3)	AP3B1,_ADTB3A,_HPS2	603401	5q14.1
Hermansky-Pudlak_syndrome_3,_614072_(3)	HPS3	606118	3q24
Hermansky-Pudlak_syndrome_4,_614073_(3)	HPS4	606682	22q12.1
Hermansky-Pudlak_syndrome_5,_614074_(3)	HPS5,_RU2,_KIAA1017	607521	11p15.1
Hermansky-Pudlak_syndrome_6,_614075_(3)	HPS6,_RU	607522	10q24.32
Hermansky-Pudlak_syndrome_7,_614076_(3)	DTNBP1,_HPS7	607145	6p22.3
Hermansky-Pudlak_syndrome_8,_614077_(3)	BLOC1S3,_BLOS3,_HPS8	609762	19q13.32
Hernia,_congenital_diaphragmatic_1_(2)	DIH1,_HCD	142340	15q26.1
Hernia,_congenital_diaphragmatic_2_(2)	DIH2	222400	8p23.1
Heterotaxy,_visceral,_1,_X-linked_306955_(3)	ZIC3,_HTX1,_HTX,_VACTERLX	300265	Xq26.3
Heterotaxy,_visceral,_2,_autosomal,_605376_(3)	CFC1,_CRYPTIC,_HTX2	605194	2q21.1
Heterotaxy,_visceral,_4,_autosomal,_613751_(3)	ACVR2B,_ACTRIIB,_HTX4	602730	3p22.2
Heterotaxy,_visceral,_5,_270100_(3)	NODAL,_HTX5	601265	10q22.1
Heterotaxy,_visceral,_6,_autosomal_recessive,_614779_(3)	CCDC11,_HTX6	614759	18q21.1
Heterotaxy,_visceral,_7,_autosomal,_616749_(3)	MMP21,_HTX7	608416	10q26.2
Heterotaxy,_visceral,_8,_autosomal,_617205_(3)	PKD1L1,_HTX8	609721	7p12.3
Heterotopia,_periventricular,_300049_(3)	FLNA,_FLN1,_NHBP,_OPD1,_OPD2,_FMD,_MNS,_CVD1,_CSBS	300017	Xq28
High_density_lipoprotein_cholesterol_level_QTL14_(2)	HDLCQ14,_HYLAP	605201	11q23.3
Histiocytoma,_angiomatoid_fibrous,_somatic,_612160_(3)	CREB1	123810	2q33.3
Histiocytosis-lymphadenopathy_plus_syndrome,_602782_(3)	HJCD,_HCLAP	602782	11q25
Histiocytosis-lymphadenopathy_plus_syndrome,_602782_(3)	SLC29A3,_ENT3,_PHID,_HCLAP	612373	10q22.1
Holocarboxylase_synthetase_deficiency,_253270_(3)	HLCS,_HCS	609018	21q22.13
Holoprosencephaly_1_(2)	HPE1	236100	21q22.3
Holoprosencephaly_11,_614226_(3)	CDON,_CDO,_HPE11	608707	11q24.2
Holoprosencephaly_2,_157170_(3)	SIX3,_HPE2	603714	2p21
Holoprosencephaly_3,_142945_(3)	SHH,_HPE3,_HLP3,_SMMCI,_MCOPCB5	600725	7q36.3
Holoprosencephaly_4,_142946_(3)	TGIF1,_HPE4	602630	18p11.31
Holoprosencephaly_5,_609637_(3)	ZIC2,_HPE5	603073	13q32.3
Holoprosencephaly_6_(2)	HPE6	605934	2q37.1-q37.3
Holoprosencephaly_7,_610828_(3)	PTCH1,_NBCCS,_BCNS,_HPE7	601309	9q22.32
Holoprosencephaly_8_(2)	HPE8	609408	14q13
Holoprosencephaly_9,_610829_(3)	GLI2,_HPE9,_CJS	165230	2q14.2
Holt-Oram_syndrome,_142900_(3)	TBX5	601620	12q24.21
Homocysteine_plasma_level_(2)	NNMT	600008	11q23.2
Homocysteine,_total_plasma,_elevated_(3)	CTH	607657	1p31.1
Homocystinuria_due_to_MTHFR_deficiency,_236250_(3)	MTHFR	607093	1p36.22
Homocystinuria,_B6-responsive_and_nonresponsive_types,_236200_(3)	CBS	613381	21q22.3
Homocystinuria,_cblD_type,_variant_1,_277410_(3)	C2orf25,_MMADHC	611935	2q23.2
Homocystinuria-megaloblastic_anemia,_cbl_E_type,_236270_(3)	MTRR	602568	5p15.31
Homocystinuria-megaloblastic_anemia,_cblG_complementation_type,_250940_(3)	MTR,_HMAG	156570	1q43
Humoral_hypercalcemia_of_malignancy_(1)	PTHLH,_BDE2	168470	12p11.22
Huntington_disease,_143100_(3)	HTT,_HD,_IT15,_LOMARS	613004	4p16.3
Huntington_disease-like_1,_603218_(3)	PRNP,_PRIP,_KURU,_CJD	176640	20p13
Huntington_disease-like_3_(2)	HDL3,_HLN2	604802	4p15.3
Huriez_syndrome_(2)	TYS,_HRZ	181600	4q23
Hutchinson-Gilford_progeria,_176670_(3)	LMNA,_LMN1,_EMD2,_FPLD2,_CMD1A,_HGPS,_LGMD1B	150330	1q22
Hyaline_fibromatosis_syndrome,_228600_(3)	ANTXR2,_CMG2,_HFS	608041	4q21.21
Hydatidiform_mole,_recurrent,_1,_231090_(3)	NALP7,_NOD12,_PYPAF3,_HYDM	609661	19q13.42
Hydatidiform_mole,_recurrent,_2,_614293_(3)	KHDC3L,_C6orf221,_ECAT1,_HYDM2	611687	6q13
Hydranencephaly_with_abnormal_genitalia,_300215_(3)	ARX,_ISSX,_PRTS,_MRXS1,_MRX36,_MRX54,_MRX43,_MRX87,_MRX29,_MRX32	300382	Xp21.3
Hydrocephalus_due_to_aqueductal_stenosis,_307000_(3)	L1CAM,_CAML1,_HSAS1,_MASA,_SPG1	308840	Xq28
Hydrocephalus_with_Hirschsprung_disease,_307000_(3)	L1CAM,_CAML1,_HSAS1,_MASA,_SPG1	308840	Xq28
Hydrocephalus_with_congenital_idiopathic_intestinal_pseudoobstruction,_307000_(3)	L1CAM,_CAML1,_HSAS1,_MASA,_SPG1	308840	Xq28
Hydrocephalus,_nonsyndromic,_autosomal_recessive_2,_615219_(3)	MPDZ,_MUPP1,_HYC2	603785	9p23
Hydrocephalus,_nonsyndromic,_autosomal_recessive,_236600_(3)	CCDC88C,_HKRP2,_DAPLE,_KIAA1509,_HYC,_SCA40	611204	14q32.11-q32.12
Hydrolethalus_syndrome,_236680_(3)	HYLS1,_FLJ32915	610693	11q24.2
Hyper-IgD_syndrome,_260920_(3)	MVK,_MVLK,_POROK3	251170	12q24.11
Hyper-IgE_recurrent_infection_syndrome,_147060_(3)	STAT3,_APRF,_HIES,_ADMIO1	102582	17q21.2
Hyper-IgE_recurrent_infection_syndrome,_autosomal_recessive,_243700_(3)	DOCK8	611432	9p24.3
Hyperaldosteronism,_familial,_type_II_(2)	FHII	605635	7p22
Hyperaldosteronism,_familial,_type_III,_613677_(3)	KCNJ5,_GIRK4,_KATP1,_LQT13	600734	11q24.3
Hyperaldosteronism,_familial,_type_IV,_617027_(3)	CACNA1H,_EIG6,_ECA6,_HALD4	607904	16p13.3
Hyperalphalipoproteinemia,_143470_(3)	CETP,_HDLCQ10	118470	16q13
Hyperammonemia_due_to_carbonic_anhydrase_VA_deficiency,_615751_(3)	CA5A,_CA5AD	114761	16q24.2
Hyperandrogenism,_nonclassic_type,_due_to_21-hydroxylase_deficiency,_201910_(3)	CYP21A2,_CYP21,_CA21H	613815	6p21.33
Hyperbilirubinemia,_Rotor_type,_digenic,_237450_(3)	SLCO1B1,_LST1,_OATP2,_OATPC,_OATP1B1,_HBLRR	604843	12p12.1
Hyperbilirubinemia,_Rotor_type,_digenic,_237450_(3)	SLCO1B3,_OATP8,_OATP1B3,_SLC21A8,_HBLRR	605495	12p12.2
Hyperbilirubinemia,_familial_transient_neonatal,_237900_(3)	UGT1A1,_UGT1,_GNT1,_BILIQTL1	191740	2q37.1
Hyperbiliverdinemia,_614156_(3)	BLVRA	109750	7p13
Hypercalcemia,_infantile,_1,_143880_(3)	CYP24A1,_CYP24,_HCINF1	126065	20q13.2
Hypercalcemia,_infantile,_2,_616963_(3)	SLC34A1,_SLC17A2,_NPT2,_NPHLOP1,_FRTS2,_HCINF2	182309	5q35.3
Hypercalciuria,_absorptive_(2)	HCA1	607258	4q33-qter
Hypercalciuric_hypercalcemia_(3)	CASR,_HHC1,_PCAR1,_FIH,_EIG8,_HYPOC1	601199	3q13.3-q21.1
Hypercarotenemia_and_vitamin_A_deficiency,_autosomal_dominant,_115300_(3)	BCMO1,_BCDO,_BCO1	605748	16q23.2
Hyperchlorhidrosis,_isolated,_143860_(3)	CA12	603263	15q22.2
Hypercholanemia,_familial,_607748_(3)	BAAT	602938	9q31.1
Hypercholanemia,_familial,_607748_(3)	EPHX1	132810	1q42.12
Hypercholanemia,_familial,_607748_(3)	TJP2,_ZO2,_PFIC4	607709	9q21.11
Hypercholesterolemia,_due_to_ligand-defective_apo_B,_144010_(3)	APOB,_FLDB,_LDLCQ4	107730	2p24.1
Hypercholesterolemia,_familial,_143890_(3)	LDLR,_FHC,_FH,_LDLCQ2	606945	19p13.2
Hypercholesterolemia,_familial,_3,_603776_(3)	PCSK9,_NARC1,_HCHOLA3,_FH3,_LDLCQ1	607786	1p32.3
Hypercholesterolemia,_familial,_autosomal_recessive,_603813_(3)	LDLRAP1,_ARH,_FHCB2,_FHCB1	605747	1p36.11
Hyperchylomicronemia,_late-onset,_144650_(3)	APOA5	606368	11q23.3
Hyperekplexia_2,_autosomal_recessive,_614619_(3)	GLRB,_HKPX2	138492	4q32.1
Hyperekplexia_3,_614618_(3)	SLC6A5,_GLYT2,_HKPX3	604159	11p15.1
Hyperekplexia,_hereditary_1,_autosomal_dominant_or_recessive,_149400_(3)	GLRA1,_STHE,_HKPX1	138491	5q33.1
Hypereosinophilic_syndrome,_idiopathic,_resistant_to_imatinib,_607685_(3)	PDGFRA	173490	4q12
Hyperferritinemia-cataract_syndrome,_600886_(3)	FTL,_NBIA3,_LFTD	134790	19q13.33
Hyperfibrinolysis,_familial,_due_to_increased_release_of_PLAT,_612348_(1)	PLAT,_TPA	173370	8p11.21
Hyperglycinemia,_lactic_acidosis,_and_seizures,_614462_(3)	LIAS,_PDHLD,_HGCLAS	607031	4p14
Hyperglycinuria,_138500_(3)	SLC36A2,_PAT2	608331	5q33.1
Hyperglycinuria,_138500_(3)	SLC6A19,_HND	608893	5p15.33
Hyperglycinuria,_138500_(3)	SLC6A20,_XT3	605616	3p21.31
Hyperhidrosis_palmaris_et_plantaris_(2)	HHPP	144110	14q11.2-q13
Hyperinsulinemic_hypoglycemia,_familial,_1,_256450_(3)	ABCC8,_SUR,_PHHI,_SUR1,_HHF1,_TNDM2	600509	11p15.1
Hyperinsulinemic_hypoglycemia,_familial,_2,_601820_(3)	KCNJ11,_BIR,_PHHI,_HHF2,_TNDM3,_MODY13	600937	11p15.1
Hyperinsulinemic_hypoglycemia,_familial,_3,_602485_(3)	GCK,_HHF3	138079	7p13
Hyperinsulinemic_hypoglycemia,_familial,_4,_609975_(3)	HADHSC,_SCHAD,_HHF4	601609	4q25
Hyperinsulinemic_hypoglycemia,_familial,_5,_609968_(3)	INSR,_HHF5	147670	19p13.2
Hyperinsulinemic_hypoglycemia,_familial,_7,_610021_(3)	SLC16A1,_MCT1,_HHF7,_MCT1D	600682	1p13.2
Hyperinsulinism-hyperammonemia_syndrome,_606762_(3)	GLUD1	138130	10q23.2
Hyperkalemic_periodic_paralysis,_type_2,_170500_(3)	SCN4A,_HYPP,_NAC1A,_HOKPP2,_CMS16	603967	17q23.3
Hyperkeratotic_cutaneous_capillary-venous_malformations_associated_with_cerebral_capillary_malformations,_116860_(3)	CCM1,_CAM,_KRIT1	604214	7q21.2
Hyperlipidemia,_combined,_2_(2)	HYPLIP2	604499	11p
Hyperlipoproteinemia,_type_1D,_615947_(3)	GPIHBP1,_HYPL1D	612757	8q24.3
Hyperlipoproteinemia,_type_III,_617347_(3)	APOE,_AD2,_LPG,_LDLCQ5	107741	19q13.32
Hyperlipoproteinemia,_type_Ib,_207750_(3)	APOC2	608083	19q13.32
Hyperlysinemia,_238700_(3)	AASS	605113	7q31.32
Hypermanganesemia_with_dystonia_1,_613280_(3)	SLC30A10,_ZNT10,_HMNDYT1	611146	1q41
Hypermanganesemia_with_dystonia_2,_617013_(3)	SLC39A14,_ZIP14,_KIAA0062,_HMNDYT2	608736	8p21.3
Hypermethioninemia_due_to_adenosine_kinase_deficiency,_614300_(3)	ADK	102750	10q22.2
Hypermethioninemia_with_deficiency_of_S-adenosylhomocysteine_hydrolase,_613752_(3)	AHCY,_SAHH	180960	20q11.22
Hypermethioninemia,_persistent,_autosomal_dominant,_due_to_methionine_adenosyltransferase_I/III_deficiency,_250850_(3)	MAT1A,_MATA1,_SAMS1	610550	10q22.3
Hyperornithinemia-hyperammonemia-homocitrullinemia_syndrome,_238970_(3)	SLC25A15,_ORNT1,_HHH	603861	13q14.11
Hyperostosis,_endosteal,_144750_(3)	LRP5,_BMND1,_LRP7,_LR3,_OPPG,_VBCH2,_OPTA1,_EVR4	603506	11q13.2
Hyperoxaluria,_primary,_type_1,_259900_(3)	AGXT,_SPAT	604285	2q37.3
Hyperoxaluria,_primary,_type_II,_260000_(3)	GRHPR,_GLXR	604296	9p13.2
Hyperoxaluria,_primary,_type_III,_613616_(3)	HOGA1,_DHDPSL,_HP3	613597	10q24.2
Hyperparathyroidism_3_(2)	HRPT3	610071	2p14-p13.3
Hyperparathyroidism_4,_617343_(3)	GCM2,_GCMB,_HRPT4	603716	6p24.2
Hyperparathyroidism,_familial_primary,_145000_(3)	CDC73,_HRPT2,_C1orf28	607393	1q31.2
Hyperparathyroidism,_neonatal,_239200_(3)	CASR,_HHC1,_PCAR1,_FIH,_EIG8,_HYPOC1	601199	3q13.3-q21.1
Hyperparathyroidism-jaw_tumor_syndrome,_145001_(3)	CDC73,_HRPT2,_C1orf28	607393	1q31.2
Hyperphenylalaninemia,_BH4-deficient,_A,_261640_(3)	PTS	612719	11q23.1
Hyperphenylalaninemia,_BH4-deficient,_B,_233910_(3)	GCH1,_DYT5,_HPABH4B	600225	14q22.2
Hyperphenylalaninemia,_BH4-deficient,_C,_261630_(3)	QDPR,_DHPR	612676	4p15.32
Hyperphenylalaninemia,_BH4-deficient,_D,_264070_(3)	PCBD1,_DCOH	126090	10q22.1
Hyperphenylalaninemia,_mild,_non-BH4-deficient,_617384_(3)	DNAJC12,_JDP1,_HPANBH4	606060	10q21.3
Hyperphosphatasia_with_mental_retardation_syndrome_1,_239300_(3)	PIGV,_HPMRS1	610274	1p36.11
Hyperphosphatasia_with_mental_retardation_syndrome_2,_614749_(3)	PIGO,_HPMRS2	614730	9p13.3
Hyperphosphatasia_with_mental_retardation_syndrome_3,_614207_(3)	PGAP2,_FRAG1,_HPMRS3,_MRT17,_MRT21	615187	11p15.4
Hyperphosphatasia_with_mental_retardation_syndrome_4,_615716_(3)	PGAP3,_PERLD1,_CAB2,_MGC9753,_HPMRS4	611801	17q12
Hyperphosphatasia_with_mental_retardation_syndrome_6,_616809_(3)	PIGY,_HPMRS6	610662	4q22.1
Hyperpigmentation_with_or_without_hypopigmentation,_145250_(3)	KITLG,_MGF,_SF,_SCF,_SHEP7,_FPHH,_DCUA,_DFNA69	184745	12q21.32
Hyperpigmentation,_familial_progressive,_1_(2)	FPH1,_MUH,_HPP	614233	19pter-p13.1
Hyperproinsulinemia,_616214_(3)	INS,_MODY10,_IDDM2	176730	11p15.5
Hyperprolinemia,_type_I,_239500_(3)	PRODH,_PRODH2,_SCZD4	606810	22q11.21
Hyperprolinemia,_type_II,_239510_(3)	ALDH4A1,_ALDH4,_P5CDH	606811	1p36.13
Hypertelorism,_preauricular_sinus,_punctal_pits,_and_deafness_(2)	HPPD	614187	14q31
Hypertension_and_brachydactyly_syndrome,_112410_(3)	PDE3A,_HTNB	123805	12p12.2
Hypertension,_early-onset,_autosomal_dominant,_with_exacerbation_in_pregnancy,_605115_(3)	NR3C2,_MLR,_MCR	600983	4q31.23
Hypertension,_essential,_145500_(3)	PTGIS,_CYP8A1,_PGIS,_CYP8	601699	20q13.13
Hypertensive_nephropathy_(2)	HNP1	608026	9q31-q32
Hyperthyroidism,_familial_gestational,_603373_(3)	TSHR,_CHNG1	603372	14q31.1
Hyperthyroidism,_nonautoimmune,_609152_(3)	TSHR,_CHNG1	603372	14q31.1
Hypertrichosis_terminalis,_generalized,_with_or_without_gingival_hyperplasia_(4)	HTGH,_DEL17q24	135400	17q24.2-q24.3
Hypertrichosis,_congenital_generalized_(4)	HTC2,_HCG,_CGH,_CXINSq27.1	307150	Xq27.1
Hypertrichotic_osteochondrodysplasia,_239850_(3)	ABCC9,_SUR2,_CMD1O,_ATFB12,_CANTU	601439	12p12.1
Hypertriglyceridemia,_transient_infantile,_614480_(3)	GPD1,_HTGTI	138420	12q13.12
Hypertrophic_osteoarthropathy,_primary,_autosomal_recessive_1,_259100_(3)	HPGD,_PGDH1,_PHOAR1	601688	4q34.1
Hypertrophic_osteoarthropathy,_primary,_autosomal_recessive_2,_614441_(3)	SLCO2A1,_OATP2A1,_PGT,_SLC21A2,_PHOAR2	601460	3q22.1-q22.2
Hyperuricemia,_pulmonary_hypertension,_renal_failure,_and_alkalosis,_613845_(3)	SARS2	612804	19q13.2
Hyperuricemic_nephropathy,_familial_juvenile_1,_162000_(3)	UMOD,_HNFJ1,_FJHN,_MCKD2,_ADMCKD2	191845	16p12.3
Hyperuricemic_nephropathy,_familial_juvenile_2,_613092_(3)	REN,_HNFJ2	179820	1q32.1
Hyperuricemic_nephropathy,_familial_juvenile,_3_(2)	HNFJ3	614227	2p22.1-p21
Hyperuricemic_nephropathy,_familial_juvenile,_4,_617056_(3)	SEC61A1,_SEC61,_HNFJ4	609213	3q21.3
Hypoaldosteronism,_congenital,_due_to_CMO_I_deficiency,_203400_(3)	CYP11B2	124080	8q24.3
Hypoaldosteronism,_congenital,_due_to_CMO_II_deficiency,_610600_(3)	CYP11B2	124080	8q24.3
Hypoalphalipoproteinemia,_604091_(3)	APOA1	107680	11q23.3
Hypobetalipoproteinemia,_615558_(3)	APOB,_FLDB,_LDLCQ4	107730	2p24.1
Hypobetalipoproteinemia,_familial,_2,_605019_(3)	ANGPTL3,_ANGPT5,_FHBL2	604774	1p31.3
Hypocalcemia,_autosomal_dominant_2,_615361_(3)	GNA11,_HHC2,_HYPOC2	139313	19p13.3
Hypocalcemia,_autosomal_dominant,_601198_(3)	CASR,_HHC1,_PCAR1,_FIH,_EIG8,_HYPOC1	601199	3q13.3-q21.1
Hypocalcemia,_autosomal_dominant,_with_Bartter_syndrome,_601198_(3)	CASR,_HHC1,_PCAR1,_FIH,_EIG8,_HYPOC1	601199	3q13.3-q21.1
Hypocalciuric_hypercalcemia,_type_I,_145980_(3)	CASR,_HHC1,_PCAR1,_FIH,_EIG8,_HYPOC1	601199	3q13.3-q21.1
Hypocalciuric_hypercalcemia,_type_II,_145981_(3)	GNA11,_HHC2,_HYPOC2	139313	19p13.3
Hypocalciuric_hypercalcemia,_type_III,_600740_(3)	AP2S1,_CLAPS2,_AP17,_HHC3	602242	19q13.32
Hypochondroplasia,_146000_(3)	FGFR3,_ACH	134934	4p16.3
Hypochromic_microcytic_anemia_(3)	HBA2,_HBH	141850	16p13.3
Hypodysfibrinogenemia,_616004_(3)	FGG	134850	4q32.1
Hypodysfibrinogenemia,_congenital,_616004_(3)	FGA	134820	4q31.3
Hypofibrinogenemia,_congenital,_202400_(3)	FGB	134830	4q31.3
Hypofibrinogenemia,_congenital,_202400_(3)	FGG	134850	4q32.1
Hypoglycemia_of_infancy,_leucine-sensitive,_240800_(3)	ABCC8,_SUR,_PHHI,_SUR1,_HHF1,_TNDM2	600509	11p15.1
Hypogonadotropic_hypogonadism_1_with_or_without_anosmia_(Kallmann_syndrome_1),_308700_(3)	KAL1,_KMS,_ADMLX,_HH1	300836	Xp22.31
Hypogonadotropic_hypogonadism_10_with_or_without_anosmia,_614839_(3)	TAC3,_NKNB,_HH10	162330	12q13.3
Hypogonadotropic_hypogonadism_11_with_or_without_anosmia,_614840_(3)	TACR3,_NK3R,_HH11	162332	4q24
Hypogonadotropic_hypogonadism_14_with_or_without_anosmia,_614858_(3)	WDR11,_DR11,_KIAA1351,_BRWD2,_HH14	606417	10q26.12
Hypogonadotropic_hypogonadism_17_with_or_without_anosmia,_615266_(3)	SPRY4,_HH17	607984	5q31.3
Hypogonadotropic_hypogonadism_18_with_or_without_anosmia,_615267_(3)	IL17RD,_SEF,_HH18	606807	3p14.3
Hypogonadotropic_hypogonadism_19_with_or_without_anosmia,_615269_(3)	DUSP6,_MKP3,_PYST1,_HH19	602748	12q21.33
Hypogonadotropic_hypogonadism_2_with_or_without_anosmia,_147950_(3)	FGFR1,_FLT2,_OGD,_KAL2,_HH2,_HRTFDS,_ECCL	136350	8p11.23
Hypogonadotropic_hypogonadism_20_with_or_without_anosmia,_615270_(3)	FGF17,_HH20	603725	8p21.3
Hypogonadotropic_hypogonadism_21_with_anosmia,_615271_(3)	FLRT3,_HH21	604808	20p12.1
Hypogonadotropic_hypogonadism_22,_with_or_without_anosmia,_616030_(3)	FEZF1,_FEZ,_ZNF312B,_HH22	613301	7q31.32
Hypogonadotropic_hypogonadism_23_with_or_without_anosmia,_228300_(3)	LHB,_HH23	152780	19q13.33
Hypogonadotropic_hypogonadism_24_without_anosmia,_229070_(3)	FSHB,_HH24	136530	11p14.1
Hypogonadotropic_hypogonadism_3_with_or_without_anosmia,_244200_(3)	PROKR2,_PKR2,_GPR73L1,_HH3	607123	20p12.3
Hypogonadotropic_hypogonadism_4_with_or_without_anosmia,_610628_(3)	PROK2,_PK2,_BV8,_HH4	607002	3p13
Hypogonadotropic_hypogonadism_5_with_or_without_anosmia,_612370_(3)	CHD7,_HH5	608892	8q12.2
Hypogonadotropic_hypogonadism_6_with_or_without_anosmia,_612702_(3)	FGF8,_HH6	600483	10q24.32
Hypogonadotropic_hypogonadism_7_without_anosmia,_146110_(3)	GNRHR,_LHRHR,_HH7	138850	4q13.2
Hypogonadotropic_hypogonadism_8_with_or_without_anosmia,_614837_(3)	KISS1R,_GPR54,_HH8,_CPPB1	604161	19p13.3
Hypogonadotropic_hypogonadism_9_with_or_without_anosmia,_614838_(3)	NSMF,_NELF,_HH9	608137	9q34.3
Hypoinsulinemic_hypoglycemia_with_hemihypertrophy,_240900_(3)	AKT2,_HIHGHH	164731	19q13.2
Hypokalemic_periodic_paralysis,_type_1,_170400_(3)	CACNA1S,_CACNL1A3,_CCHL1A3,_TTPP1,_HOKPP1	114208	1q32.1
Hypokalemic_periodic_paralysis,_type_2,_613345_(3)	SCN4A,_HYPP,_NAC1A,_HOKPP2,_CMS16	603967	17q23.3
Hypomagnesemia_1,_intestinal,_602014_(3)	TRPM6,_CHAK2,_HOMG1	607009	9q21.13
Hypomagnesemia_2,_renal,_154020_(3)	FXYD2,_ATP1G1,_HOMG2	601814	11q23.3
Hypomagnesemia_3,_renal,_248250_(3)	CLDN16,_PCLN1,_HOMG3	603959	3q28
Hypomagnesemia_4,_renal,_611718_(3)	EGF,_URG,_HOMG4	131530	4q25
Hypomagnesemia_5,_renal,_with_ocular_involvement,_248190_(3)	CLDN19,_HOMG5	610036	1p34.2
Hypomagnesemia_6,_renal,_613882_(3)	CNNM2,_ACDP2,_HOMG6,_HOMGSMR	607803	10q24.32
Hypomagnesemia,_seizures,_and_mental_retardation,_616418_(3)	CNNM2,_ACDP2,_HOMG6,_HOMGSMR	607803	10q24.32
Hypomyelination_with_brainstem_and_spinal_cord_involvement_and_leg_spasticity,_615281_(3)	DARS,_HBSL	603084	2q21.3
Hypoparathyroidism,_X-linked_(2)	HPT,_HPTX,_HYPX	307700	Xq26-q27
Hypoparathyroidism,_autosomal_dominant,_146200_(3)	PTH	168450	11p15.3
Hypoparathyroidism,_autosomal_recessive,_146200_(3)	PTH	168450	11p15.3
Hypoparathyroidism,_familial_isolated,_146200_(3)	GCM2,_GCMB,_HRPT4	603716	6p24.2
Hypoparathyroidism,_sensorineural_deafness,_and_renal_dysplasia,_146255_(3)	GATA3,_HDR,_HDRS	131320	10p14
Hypoparathyroidism-retardation-dysmorphism_syndrome,_241410_(3)	TBCE,_KCS,_KCS1,_HRD,_PEAMO	604934	1q42.3
Hypophosphatasia,_adult,_146300_(3)	ALPL,_HOPS,_TNSALP	171760	1p36.12
Hypophosphatasia,_childhood,_241510_(3)	ALPL,_HOPS,_TNSALP	171760	1p36.12
Hypophosphatasia,_infantile,_241500_(3)	ALPL,_HOPS,_TNSALP	171760	1p36.12
Hypophosphatemic_rickets_and_hyperparathyroidism_(2)	HPRHP	612089	13q13.1
Hypophosphatemic_rickets_with_hypercalciuria,_241530_(3)	SLC34A3,_NPTIIC,_HHRH	609826	9q34.3
Hypophosphatemic_rickets,_300554_(3)	CLCN5,_CLCK2,_NPHL2,_DENTS,_NPHL1	300008	Xp11.23
Hypophosphatemic_rickets,_AR,_241520_(3)	DMP1,_ARHR,_ARHP	600980	4q22.1
Hypophosphatemic_rickets,_X-linked_dominant,_307800_(3)	PHEX,_HYP,_HPDR1,_LXHR	300550	Xp22.11
Hypophosphatemic_rickets,_autosomal_dominant,_193100_(3)	FGF23,_ADHR,_HPDR2,_PHPTC	605380	12p13.32
Hypophosphatemic_rickets,_autosomal_recessive,_2,_613312_(3)	ENPP1,_PDNP1,_NPPS,_M6S1,_PCA1,_ARHR2,_COLED	173335	6q23.2
Hypoplastic_left_heart_syndrome_1,_241550_(3)	GJA1,_CX43,_ODDD,_SDTY3,_ODOD,_HSS,_AVSD3,_HLHS1,_CMDR,_EKVP3	121014	6q22.31
Hypoplastic_left_heart_syndrome_2,_614435_(3)	NKX2-5,_NKX2E,_CSX,_CHNG5,_VSD3,_HLHS2	600584	5q35.1
Hypoplastic_or_aplastic_tibia_with_polydactyly,_188740_(3)	LMBR1,_ACHP,_C7orf2,_PPD2,_THYP,_LSS	605522	7q36.3
Hypoprothrombinemia,_613679_(3)	F2,_THPH1,_RPRGL2	176930	11p11.2
Hypospadias_1,_X-linked,_300633_(3)	AR,_DHTR,_TFM,_SBMA,_KD,_SMAX1,_HYSP1	313700	Xq12
Hypospadias_2,_X-linked,_300758_(3)	MAMLD1,_CXorf6,_F18,_HYSP2	300120	Xq28
Hypospadias_3,_autosomal_(2)	HYSP3	146450	7q32.2-q36.1
Hypothyroidism,_central,_and_testicular_enlargement,_300888_(3)	IGSF1,_IGDC1,_CHTE	300137	Xq26.1
Hypothyroidism,_congenital_nongoitrous,_5,_225250_(3)	NKX2-5,_NKX2E,_CSX,_CHNG5,_VSD3,_HLHS2	600584	5q35.1
Hypothyroidism,_congenital,_due_to_thyroid_dysgenesis_or_hypoplasia,_218700_(3)	PAX8	167415	2q14.1
Hypothyroidism,_congenital,_nongoitrous_4,_275100_(3)	TSHB,_CHNG4	188540	1p13.2
Hypothyroidism,_congenital,_nongoitrous,_1_275200_(3)	TSHR,_CHNG1	603372	14q31.1
Hypothyroidism,_congenital,_nongoitrous,_3_(2)	CHNG3,_RTSH	609893	15q25.3-q26.1
Hypothyroidism,_congenital,_nongoitrous,_6,_614450_(3)	THRA,_ERBA1,_THRA1,_CHNG6	190120	17q21.1
Hypotonia,_ataxia,_and_delayed_development_syndrome,_617330_(3)	EBF3,_COE3,_HADDS	607407	10q26.3
Hypotonia,_infantile,_with_psychomotor_retardation_and_characteristic_facies_1,_615419_(3)	NALCN,_IHPRF1,_CLIFAHDD	611549	13q32.3-q33.1
Hypotonia,_infantile,_with_psychomotor_retardation_and_characteristic_facies_2,_616801_(3)	UNC80,_C2orf21,_KIAA1843	612636	2q34
Hypotonia,_infantile,_with_psychomotor_retardation_and_characteristic_facies_3,_616900_(3)	TBCK,_IHPRF3	616899	4q24
Hypotonia,_infantile,_with_psychomotor_retardation,_616816_(3)	CCDC174,_HSPC212,_IHPM	616735	3p25.1
Hypotonia-cystinuria_syndrome_(4)	DEL2p21,_C2DELp21	606407	2p21
Hypotrichosis_1,_605389_(3)	APCDD1,_HHS,_HYPT1,_HTS	607479	18p11.22
Hypotrichosis_10_(2)	HYPT10	614238	7p22.3-p21.3
Hypotrichosis_11,_615059_(3)	SNRPE,_HYPT11	128260	1q32.1
Hypotrichosis_12,_615885_(3)	RPL21,_HYPT12	603636	13q12.2
